CanonicalSMILES	MW	LogP	TPSA	HBA	HBD	RotB
NC(CC(=O)N1CCCC1CNS(=O)(=O)C2CC2)CC3=CC=CC(Cl)=C3	399.9440000000002	1.6727	92.5	4	2	8
CCN1C(=O)CN2C1=NC=3N=C(N4CCCC(N)C4)N(CC5=CC(F)=CC=C5C#N)C=3C2=O	450.4780000000002	0.9460799999999996	126.07	9	1	4
N#CC1CCCN1C(=O)C(N)CC(=O)N2CCN(C(=O)C3=CC=CC=C3)CC2	383.45200000000017	0.2029800000000021	110.73999999999998	5	1	4
CC12CC3CC(C)(C1)CC(NCC(=O)N4CCCC4C#N)(C3)C2	315.46100000000007	2.8395800000000007	56.13	3	1	3
CC1=CC=C(C2=C(COCC3=CC=C(C(=O)O)C=C3)C(C)=NC(CC(C)C)=C2CN)C=C1	432.56400000000025	5.4376400000000045	85.44	4	2	9
O=C(CNCCNC1=CC=C([N+1](=O)[O-1])C=N1)N2CCSC2	311.3670000000001	0.5241999999999998	100.4	7	2	7
N#CC1CCCN1C(=O)CNC23CC4CC(C2)CC(OC(=O)NC5CCCCC5)(C4)C3	428.57700000000034	3.2408800000000006	94.46	5	2	5
NC(CC1=CC=CC=C1)C(=O)N2CCCC2B(O)O	262.11799999999994	-0.4406	86.79	4	3	4
NC(C(=O)N1CCC(F)C1)C2CCC(NS(=O)(=O)C3=CC=C(OC(F)(F)F)C=C3)CC2	467.4850000000002	2.3199999999999994	101.73	5	2	6
CC#CCN1C(N2CCCC(N)C2)=NC3=C1C(=O)N(CC4=CC=C(F)C5=CC=CC=C45)C(=O)N3C	474.5400000000002	2.1881000000000004	91.08	8	1	4
NC(C(=O)N1CCCC1)C2CCC(NC(=O)C3=CC=C(F)C(F)=C3)CC2	365.4240000000001	2.2031	75.43	3	2	4
NC(C(=O)N1CCC(F)C1)C2CCC(NC(=O)C3=CC=C(F)C(F)=C3)CC2	383.4140000000001	2.1511	75.43	3	2	4
COC1=CC2=C(C=C1OC)C3CC(N)C(C4=CC=CC(C5CC5)=C4)CN3CC2	378.51600000000025	3.995200000000003	47.720000000000006	4	1	4
CC(C)C1=NN=C2N1C3CCN(C(=O)CC(N)CC4=CC(F)=C(F)C=C4F)CC3CC2	435.49400000000014	3.114700000000002	77.04	5	1	5
CC1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(N)CC3=CC(F)=C(F)C=C3F	421.3450000000001	2.405	77.04	5	1	4
CC(C1=NC(C2=CC=CC=C2F)=NO1)C(N)C(=O)N3CCCC3	318.35200000000015	1.9289	85.24999999999999	5	1	4
CC=1C=CN2N=C3C(=C2N=1)CN(C4COC(C5=CC(F)=C(F)C=C5F)C(N)C4)C3	403.4080000000001	2.628120000000001	68.67999999999999	6	1	2
NC1CC(N2CC3=NN4N=CC=NC4=C3C2)COC1C5=CC(F)=CC=C5F	372.379	1.5756	81.57000000000001	7	1	2
