SELFIES	MW	LogP	TPSA	HBA	HBD	RotB
[N][C][N][=C][C][=C][C][Branch1][P][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F][=C][N][Ring1][S][C][=Ring2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1]	377.3500000000001	3.6567000000000016	77.46000000000001	5	1	4
[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][=Branch2][=C][C][=C][N][=C][NH1][Ring1][Branch1][C][=Branch1][C][=O][N][Ring1][=N]	241.25000000000003	1.9109999999999994	67.00999999999999	3	2	2
[O][=C][Branch1][=N][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=N][NH1][C][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C][C][C][C][C][C][Ring1][=Branch1]	330.3630000000002	3.3199000000000023	86.88	3	3	4
[C][C][O][C][=N][C][Branch2][Ring1][Branch1][N][C][=C][C][=C][Branch1][#Branch2][S][=Branch1][C][=N][=Branch1][C][=O][C][C][C][=C][Ring1][O][=N][C][=C][Ring2][Ring1][C][Br]	385.28700000000003	3.8069700000000024	87.96	6	2	6
[C][O][C][=C][C][=C][Branch2][Ring2][Branch1][C][=N][C][=C][Branch1][P][N][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][Ring1][Branch1][C][Branch1][C][Br][=C][N][=C][Ring2][Ring1][Ring1][NH1][Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][N]	472.38700000000017	4.504400000000003	91.93	5	3	8
[C][O][C][=C][C][=C][Branch2][Branch1][C][C][=N][C][=C][Branch1][P][N][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][Ring1][Branch1][C][Branch1][#C][C][=N][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][S][Ring1][Branch2][=C][N][=C][Ring2][Ring1][#Branch2][NH1][Ring2][Ring1][=N][C][=C][Ring2][Ring2][Ring1]	519.6310000000003	3.9643000000000015	147.91	8	4	10
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][N][N][N][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][Branch2][C][C][=C][NH1][N][=Ring1][Branch1][=C][Ring1][O][Ring1][#C][C][=C][Ring2][Ring1][#Branch1]	382.4050000000001	1.4923999999999997	142.32999999999998	6	4	4
[N][C][C][N][C][=C][C][Branch1][Branch2][C][=C][C][=C][NH1][Ring1][Branch1][=C][C][=C][Branch1][N][C][=C][C][Branch1][C][F][=C][Ring1][S][Ring1][#Branch1][N][C][Ring1][#Branch2][=O]	310.33200000000005	2.9103000000000003	82.94	3	4	4
[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch2][Ring1][Branch1][=N][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1]	346.36800000000005	1.1108999999999998	122.88	6	3	4
[O][=C][Branch2][Ring1][Branch2][N][C][=N][NH1][C][=C][C][Branch1][Branch2][C][C][=C][S][C][=Ring1][Branch1][=C][C][=C][Ring1][=C][Ring1][O][C][C][C][Ring1][Ring1]	283.3560000000001	3.6399000000000017	57.78	3	2	3
[C][N][Branch1][C][C][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][=N][C][=C][C][Branch1][O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][Ring1][=C][C][=C][Ring2][Ring1][Branch1]	413.90900000000005	3.9185000000000016	82.54	7	3	9
[C][=C][C][C][Branch1][=C][C][=C][C][=N][C][NH1][C][=C][C][Ring1][=Branch2][=Ring1][Branch1][=C][NH1][C][=Ring1][=C][C][=N][Ring2][Ring1][C]	234.262	3.1062000000000003	57.36	2	2	1
[C][C][Branch1][C][C][N][C][=N][C][=C][Branch1][O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Branch1][Branch1][N][C][C][O][N][=C][Ring2][Ring1][C][Ring2][Ring1][Branch1]	326.4040000000001	2.4235	87.89	7	3	7
[C][O][C][C][C][N][Branch2][Ring2][Ring2][C][=N][C][=C][C][Branch2][Ring1][Branch2][N][C][=C][C][NH1][C][Branch1][Branch2][C][C][=N][NH1][C][=Ring1][Branch1][=N][C][=Ring1][#Branch2][C][=N][Ring1][=C][=N][Ring2][Ring1][Branch1][C][C][Ring2][Ring1][O]	391.43900000000014	2.4968000000000004	120.52999999999999	8	3	5
[C][O][C][C][C][N][Branch2][Ring2][C][C][=N][C][=C][C][Branch2][Ring1][=Branch1][N][C][=C][C][=C][Branch1][Branch1][C][=N][Ring1][=Branch1][N][=C][N][Ring1][#Branch1][C][Branch1][C][C][C][=N][Ring2][Ring1][Ring1][C][C][Ring2][Ring1][=Branch2]	367.45700000000016	3.1610000000000014	80.99	8	1	5
[C][O][C][C][C][N][Branch2][Ring2][Branch1][C][=N][C][=C][C][Branch2][Ring1][=Branch2][N][C][=C][C][=C][Branch1][Branch1][C][=N][Ring1][=Branch1][C][Branch1][C][N][=N][N][Ring1][Branch2][C][Branch1][C][C][C][=N][Ring2][Ring1][Ring2][C][C][Ring2][Ring1][#Branch2]	382.4720000000002	2.7432000000000007	107.01	9	2	5
[C][C][Branch1][C][C][Branch1][C][C][C][=C][N][=C][Branch2][Ring1][Branch2][C][S][C][=C][N][=C][Branch1][=N][N][C][C][C][C][C][Branch1][C][O][C][Ring1][#Branch1][S][Ring1][=N][O][Ring2][Ring1][Ring2]	367.54000000000013	4.436300000000005	71.18	7	2	5
[O][=C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=N][NH1][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][N][Ring1][=Branch2]	296.286	2.6523000000000003	100.92	4	2	4
[O][=C][Branch2][Ring1][Ring2][C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N][N][C][=N][NH1][C][=C][C][=C][Branch1][N][N][C][C][C][S][Ring1][Branch1][=Branch1][C][=O][=O][C][=C][Ring1][S][Ring1][=N]	446.5320000000003	3.9510000000000023	95.16	4	2	5
[O][=C][Branch1][S][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][N][C][=N][NH1][C][=C][C][=C][Branch1][N][N][C][C][C][S][Ring1][Branch1][=Branch1][C][=O][=O][C][=C][Ring1][S][Ring1][=N]	420.49400000000026	3.4372000000000016	95.16	4	2	4
[C][S][C][=C][C][=C][Branch2][Ring1][P][C][C][=Branch1][C][=O][N][C][=N][NH1][C][=C][C][=C][Branch1][N][N][C][C][C][S][Ring1][Branch1][=Branch1][C][=O][=O][C][=C][Ring1][S][Ring1][=N][C][=C][Ring2][Ring1][#Branch2]	416.52800000000025	3.0059000000000013	95.16	5	2	5
[O][=C][Branch1][=N][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][=N][NH1][C][=C][C][=C][Branch1][N][N][C][C][C][S][Ring1][Branch1][=Branch1][C][=O][=O][C][=C][Ring1][S][Ring1][=N]	404.87900000000025	2.937400000000001	95.16	4	2	4
[C][N][Branch1][C][C][C][C][=C][C][=C][C][=C][C][Branch1][C][Cl][=C][Branch2][Ring1][=C][C][=C][Branch1][P][C][=C][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring1][S][=O][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N]	443.93400000000014	4.613700000000004	54.34	4	1	4
[C][C][Branch1][C][C][Branch1][C][C][C][C][=C][Branch1][O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][N][N][=C][C][Branch1][C][Br][=C][Ring1][=Branch1][N][=Ring2][Ring1][C]	360.259	3.796400000000003	55.11	5	1	3
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][C][=C][Branch1][N][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][NH1][N][=Ring1][N][C][=C][Ring2][Ring1][Ring1]	393.266	3.230200000000001	100.86999999999999	4	3	4
[C][C][Branch1][C][C][C][=C][C][Branch1][P][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][=N][NH1][Ring1][#C]	308.179	3.547900000000002	57.78	2	2	3
[C][C][=C][C][=C][Branch1][C][F][C][Branch2][Ring1][S][N][C][=C][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][=N][Ring1][P][=C][Ring2][Ring1][=Branch2]	373.4130000000001	3.05872	109.99999999999999	6	3	5
[C][N][C][=Branch1][C][=N][S][C][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][Branch1][C][Ring1][=Branch1][=O][N][C][=C][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][Ring1][=Branch2][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][=Branch1][Ring1][=Branch2]	457.5590000000002	3.573570000000002	81.42999999999999	6	2	4
[C][C][=N][C][=C][Branch2][Ring2][C][C][=C][C][=N][C][Branch2][Ring1][=Branch1][N][C][=C][C][=C][Branch1][O][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring1][C][=C][Ring1][N][=N][Ring2][Ring1][Ring1][N][Ring2][Ring1][Branch2][C][Branch1][C][C][C]	376.46400000000017	3.8652200000000025	84.72999999999999	6	2	6
[C][C][=N][C][=C][Branch2][Ring2][Branch1][C][=N][C][Branch2][Ring1][Branch2][N][C][=C][C][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][Branch1][C][F][=C][Ring1][N][=N][C][=C][Ring2][Ring1][Ring1][F][N][Ring2][Ring1][=Branch2][C][Branch1][C][C][C]	400.4330000000001	3.953020000000003	75.94	6	1	5
[C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch2][Ring1][Branch1][=N][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][C]	358.4230000000001	2.2257	113.64999999999998	5	3	4
[C][C][Branch1][C][C][N][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=N][=O][C][=C][Ring1][#Branch2][=N][C][=C][Ring1][P][Br]	384.30300000000005	3.838470000000002	90.76	6	3	5
[C][O][C][=C][C][=C][Branch2][Ring2][Branch2][N][C][=Branch1][C][=S][N][C][=Branch1][C][=O][C][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][#C]	458.5430000000002	4.683300000000003	77.41000000000001	6	2	6
[C][O][C][=C][C][=C][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=S][N][C][=Branch1][C][=O][C][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=C]	442.54400000000015	4.983120000000003	68.18	5	2	5
[O][=C][Branch2][Ring1][C][N][C][=Branch1][C][=S][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1]	416.4810000000001	4.805200000000003	58.95	4	2	4
[C][C][=C][C][=C][Branch2][Ring2][Ring2][N][C][=Branch1][C][=S][N][C][=Branch1][C][=O][C][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][=N]	412.51800000000014	4.974520000000004	58.949999999999996	4	2	4
[N][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch2][Ring1][O][=N][N][C][=C][C][=C][Branch1][#C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][O][C][C][O][C][=C][Ring1][S][C][=Branch1][C][=O][N][Ring2][Ring1][=Branch2]	447.47300000000024	-0.1590000000000002	172.21	8	5	10
[C][C][Branch1][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Ring1][#Branch1][=N][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2]	358.42300000000006	2.2257	113.65	5	3	4
[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Ring1][#Branch1][=C][C][NH1][C][=C][C][=Ring1][Branch1][C][C][O][C][Ring1][=Branch1][=O]	310.3090000000001	2.2289000000000003	80.41999999999999	4	2	2
[C][C][Branch1][C][C][Branch1][C][N][C][N][C][=C][C][Branch1][Branch2][C][=C][C][=C][NH1][Ring1][Branch1][=C][C][=C][Branch1][N][C][=C][C][Branch1][C][F][=C][Ring1][S][Ring1][#Branch1][N][C][Ring1][#Branch2][=O]	338.3860000000001	3.688900000000001	82.94	3	4	4
[C][N][Branch1][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch2][Ring1][Branch1][=C][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1]	358.4230000000001	1.8050999999999997	104.53	5	3	4
[N][C][=C][C][=C][Branch2][Ring1][N][C][=N][N][C][Branch1][=C][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][N][=C][Ring1][=C][S][Ring1][P][C][=C][Ring2][Ring1][#Branch1]	357.8260000000001	3.6674000000000015	78.33	7	1	4
[C][C][Branch1][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch2][Ring1][Branch1][=N][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][C]	370.4340000000001	2.525499999999999	113.64999999999998	5	3	4
[N][C][=N][C][Branch1][=N][N][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][=N][C][Branch1][O][O][C][C][C][C][C][C][C][Ring1][=Branch1][=C][Ring2][Ring1][=Branch1][N][=O]	406.2840000000003	4.9219000000000035	102.49000000000001	7	2	6
[C][N][C][C][C][Branch2][Ring2][O][C][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][Ring1][Branch2][O][C][=Branch2][Ring1][Ring2][=C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][Ring1][S][=O][C][C][Ring2][Ring1][=N]	430.4820000000002	2.1706000000000003	130.16	7	3	3
[C][O][C][=C][C][=C][Branch2][Ring1][=C][C][C][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][NH1][N][=Ring1][S][C][=C][Ring2][Ring1][=Branch1][F]	362.386	2.6154	110.09999999999998	5	3	5
[O][=C][C][Branch1][C][O][=C][Branch1][#C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][O][C][=C][C][=C][C][=C][Ring2][Ring1][Ring1][Ring1][=Branch1]	270.24	2.5768000000000013	90.9	5	3	1
[C][C][=C][C][Branch1][#C][N][C][=Branch1][C][=O][C][N][Branch1][C][C][C][Ring1][#Branch1][=O][=C][O][C][Branch1][#C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][=C][Branch1][C][O][C][=Branch1][C][=O][C][Ring1][S][=C][Ring2][Ring1][N]	396.35500000000013	2.283620000000001	131.52	7	3	2
[C][C][=C][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=C][O][C][Branch1][#C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][=C][Branch1][C][O][C][=Branch1][C][=O][C][Ring1][S][=C][Ring2][Ring1][#Branch2]	367.4010000000001	3.8755200000000034	94.14000000000001	6	3	2
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][Ring1][=C][C][=C][Ring2][Ring1][=Branch1]	366.4020000000001	2.2873	114.17999999999999	5	3	3
[C][S][=Branch1][C][=N][=Branch1][C][=O][C][C][=C][C][=C][C][Branch2][Ring2][=Branch1][N][C][=N][C][=C][Branch1][C][F][C][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][=N]	480.5400000000002	5.920970000000004	87.96000000000001	6	2	8
[C][C][S][=Branch1][C][=N][=Branch1][C][=O][C][C][=C][C][=C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][F][C][Branch1][=C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][O][C][=N][Ring1][S][=C][Ring2][Ring1][#Branch1]	418.46900000000016	4.740670000000003	87.96000000000001	6	2	7
[C][N][N][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring1][Branch2][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][=N][C][=C][Ring2][Ring1][Ring1][C][C][Ring2][Ring1][#Branch1]	405.4620000000003	1.654799999999999	111.19000000000001	8	2	4
[C][N][C][C][N][Branch2][Branch1][Ring1][C][=C][C][=C][Branch2][Ring2][#Branch1][N][C][=N][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][=C][Branch1][=C][C][Branch1][=Branch1][C][Branch1][C][N][=O][=N][N][Ring1][Branch2][C][C][Branch1][C][C][Branch1][C][C][C][Ring1][S][C][=C][Ring2][Ring1][#Branch2][C][C][Ring2][Ring1][S]	446.55900000000025	2.3050999999999995	105.19999999999999	8	2	4
[C][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][=C][N][=C][Branch2][Ring1][#Branch1][N][C][=C][C][=C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][=N][N][=C][Ring2][Ring1][Ring2][Ring2][Ring1][#Branch2]	460.58600000000024	2.5658000000000003	91.21	8	2	4
[C][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][=C][N][=C][Branch2][Ring1][Branch2][N][C][=C][C][=C][C][Branch1][=N][O][C][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=C][Ring1][=C][N][=C][Ring2][Ring1][Branch1][Ring2][Ring1][O]	475.59700000000026	3.2870000000000026	97.2	8	2	5
[C][C][C][C][=Branch1][C][=O][N][C][=N][NH1][C][=C][Branch1][C][F][C][Branch1][C][Cl][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][P][Ring1][=C]	331.778	4.761000000000003	57.78	2	2	4
[N][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][=N][C][Branch1][O][O][C][C][C][C][C][C][C][Ring1][=Branch1][=C][Ring2][Ring1][=Branch2][N][=O]	406.4680000000003	2.8068	162.64999999999998	9	3	7
[N][C][N][=C][C][=C][C][Branch1][P][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][Cl][=C][N][Ring1][S][C][=Ring2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F]	429.7850000000001	4.449200000000002	77.46000000000001	5	1	4
[C][=C][Branch2][Ring2][Ring2][C][C][=C][C][=N][C][Branch1][C][N][=C][Branch1][P][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F][N][Ring1][S][C][=Ring2][Ring1][Ring2][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F]	411.35800000000006	4.765400000000002	60.39	4	1	4
[C][C][N][C][Branch1][=Branch2][C][=N][O][N][=C][Ring1][Branch1][N][=N][C][=C][N][=C][C][=C][Ring1][=Branch1][Ring1][#C]	230.231	1.0834	95.65	7	1	2
[C][C][C][C][O][C][=C][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][=N][C][Branch1][C][N][=C][Ring2][Ring1][C][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F]	476.50500000000017	3.7429000000000014	137.39999999999998	7	3	9
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Ring1][N][N][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][=C][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][=C][Ring1][#C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][O]	436.4930000000002	2.5931000000000006	133.88	6	4	6
[C][O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=C][C][=N][C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][C][C][C][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][Ring1][=Branch2][=C][Ring2][Ring1][C]	371.4120000000002	3.1396000000000006	80.32	4	2	5
[O][=C][Branch2][Ring1][C][N][C][=Branch1][C][=S][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]	450.92600000000016	5.458600000000002	58.95	4	2	4
[O][=C][Branch2][Ring1][C][N][C][=Branch1][C][=S][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]	434.4710000000001	4.944300000000003	58.95	4	2	4
[C][N][C][C][N][Branch2][Ring2][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][NH1][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=C][Ring1][S][Ring2][Ring1][Ring2][C][C][Ring2][Ring1][#C]	430.4830000000002	3.6137000000000015	82.43	3	2	3
[C][C][O][C][=Branch1][C][=O][N][=S][Branch1][C][C][=Branch1][C][=O][C][C][=C][C][=C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][F][C][Branch1][=C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][O][C][=N][Ring1][S][=C][Ring2][Ring1][#Branch1]	476.50500000000017	4.928300000000005	102.77	7	1	7
[C][O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=N][C][Branch2][Ring1][=N][N][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][Branch1][N][C][S][Branch1][C][C][=Branch1][C][=O][=N][C][#N][=C][Ring1][#C][=N][C][=C][Ring2][Ring1][=Branch1][F]	465.4320000000002	4.531080000000003	100.26	7	1	6
[N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch2][Ring2][#C][C][=C][C][=C][N][=C][N][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][=C][O][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Branch1][C][Cl][=C][Ring1][S][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][C][=C][Ring2][Ring1][P]	616.0960000000002	8.645999999999999	102.16	6	3	9
[C][C][Branch1][C][C][C][N][Branch2][Ring2][=N][C][=C][C][=C][Branch2][Ring1][P][N][C][=N][C][=C][C][=C][N][Branch1][#Branch1][C][Ring1][Branch1][=N][Ring1][=Branch2][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][N][C][Ring1][=N][=O][N][=C][Ring2][Ring1][#Branch2][C][C][N][Ring2][Ring1][P]	460.58600000000035	3.1609	100.00000000000001	8	3	3
[O][=C][N][C][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][N][C][Ring1][O][=C][C][=C][N][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][C][=N][Ring1][N][N][=C][Ring2][Ring1][Ring1][Ring2][Ring1][=Branch1]	432.53200000000027	2.3823	100.0	8	3	3
[C][C][C][N][Branch2][Ring2][=N][C][=C][C][=C][Branch2][Ring1][P][N][C][=N][C][=C][C][=C][N][Branch1][#Branch1][C][Ring1][Branch1][=N][Ring1][=Branch2][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][N][C][Ring1][=N][=O][N][=C][Ring2][Ring1][#Branch2][C][C][N][Ring2][Ring1][S][C][C][Branch1][C][C][Branch1][C][C][O]	518.6660000000005	3.2541000000000024	111.44000000000001	9	3	5
[C][C][Branch1][C][C][N][C][C][N][Branch2][Ring2][P][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][P][N][C][=N][C][=C][C][=C][N][Branch1][#Branch1][C][Ring1][Branch1][=N][Ring1][=Branch2][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][N][C][Ring1][=N][=O][N][=C][Ring2][Ring1][#Branch2][C][C][Ring2][Ring2][C]	502.6230000000005	3.1389000000000014	108.27999999999999	8	2	4
[O][=C][N][C][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][N][C][Ring1][O][=C][C][=C][N][=C][Branch2][Ring2][C][N][C][=C][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring2][C][C][Ring1][#Branch2][C][=N][Ring2][Ring1][C][N][=C][Ring2][Ring1][=Branch2][Ring2][Ring1][N]	514.6340000000005	3.2830000000000013	108.28	8	2	4
